Timestamp,Server,Tactic,PingSuccess,PingTime
2020-03-20 14:58:00.042871,6,1,0.025
2020-03-20 15:00:33.923429,7,1,0.083
2020-03-20 15:03:34.716831,8,1,0.065
2020-03-20 15:06:13.675579,1,1,0.105
2020-03-20 15:08:51.492823,2,1,0.126
2020-03-20 15:14:11.381034,3,1,0.119
2020-03-20 15:16:39.316412,4,1,0.144
2020-03-20 15:19:49.253038,5,1,0.009
2020-03-20 15:22:37.520152,6,1,0.025
2020-03-20 15:25:09.895605,7,1,0.083
2020-03-20 15:27:54.004310,8,1,0.065
2020-03-20 15:30:29.971734,1,1,0.105
2020-03-20 15:33:11.099203,2,1,0.125
2020-03-20 15:38:10.725713,3,1,0.119
2020-03-20 15:40:35.456775,4,1,0.144
2020-03-20 15:43:50.393607,5,1,0.009
2020-03-20 15:46:33.081114,6,1,0.025
2020-03-20 15:49:04.085515,7,1,0.083
2020-03-20 15:51:35.502160,8,1,0.065
2020-03-20 15:54:14.463705,1,1,0.105
2020-03-20 15:57:00.542742,2,1,0.122
2020-03-20 16:01:11.984504,3,1,0.119
2020-03-20 16:03:48.539953,4,1,0.144
2020-03-20 16:07:04.813732,5,1,0.009
2020-03-20 16:09:46.283638,6,1,0.018
2020-03-20 16:12:15.421549,7,1,0.083
2020-03-20 16:14:47.198179,8,1,0.065
2020-03-20 16:17:21.209618,1,1,0.105
2020-03-20 16:19:54.719383,2,1,0.106
2020-03-20 16:22:10.416612,3,1,0.12
2020-03-20 16:24:36.955198,4,1,0.143
2020-03-20 16:27:57.924257,5,1,0.009
2020-03-20 16:30:41.640721,6,1,0.024
2020-03-20 16:33:11.103507,7,1,0.083
2020-03-20 16:35:50.510038,8,1,0.065
2020-03-20 16:38:22.533072,1,1,0.105
2020-03-20 16:40:48.896824,2,1,0.106
2020-03-20 16:43:45.596728,3,1,0.119
2020-03-20 16:46:16.387652,4,1,0.144
2020-03-20 16:49:17.951265,5,1,0.009
2020-03-20 16:52:00.014092,6,1,0.025
2020-03-20 16:54:28.352348,7,1,0.083
2020-03-20 16:57:08.286594,8,1,0.065
2020-03-20 16:59:41.658776,1,1,0.105
2020-03-20 17:02:18.685167,2,1,0.108
2020-03-20 17:05:03.507429,3,1,0.119
2020-03-20 17:07:29.061449,4,1,0.143
2020-03-20 17:10:40.035123,5,1,0.009
2020-03-20 17:13:14.352440,6,1,0.024
2020-03-20 17:15:42.467608,7,1,0.083
2020-03-20 17:18:42.404264,8,1,0.064
2020-03-20 17:21:16.151837,1,1,0.105
2020-03-20 17:23:48.416266,2,1,0.106
2020-03-20 17:26:05.053627,3,1,0.119
2020-03-20 17:28:28.141406,4,1,0.139
2020-03-20 17:31:45.442920,5,1,0.009
2020-03-20 17:34:55.586066,6,1,0.025
2020-03-20 17:37:24.666018,7,1,0.083
2020-03-20 17:40:01.246420,8,1,0.065
2020-03-20 17:42:34.899383,1,1,0.105
2020-03-20 17:45:18.911869,2,1,0.108
2020-03-20 17:47:36.900133,3,1,0.119
2020-03-20 17:50:00.788500,4,1,0.139
2020-03-20 17:53:16.412837,5,1,0.009
2020-03-20 17:55:45.982695,6,1,0.025
2020-03-20 17:58:17.709967,7,1,0.083
2020-03-20 18:01:06.671180,8,1,0.065
2020-03-20 18:03:41.437298,1,1,0.105
2020-03-20 18:06:16.299137,2,1,0.106
2020-03-20 18:08:33.816501,3,1,0.119
2020-03-20 18:11:00.769264,4,1,0.14
2020-03-20 18:14:07.743044,5,1,0.009
2020-03-20 18:16:43.628242,6,1,0.025
2020-03-20 18:19:14.498719,7,1,0.083
2020-03-20 18:21:57.316216,8,1,0.065
2020-03-20 18:24:31.827607,1,1,0.105
2020-03-20 18:27:04.720519,2,1,0.106
2020-03-20 18:29:23.027610,3,1,0.119
2020-03-20 18:31:47.301019,4,1,0.138
2020-03-20 18:34:52.516076,5,1,0.009
2020-03-20 18:37:35.337698,6,1,0.025
2020-03-20 18:40:04.430688,7,1,0.083
2020-03-20 18:42:59.161133,8,1,0.065
2020-03-20 18:45:32.448757,1,1,0.105
2020-03-20 18:48:09.569455,2,1,0.106
2020-03-20 18:50:23.191317,3,1,0.119
2020-03-20 18:52:45.403066,4,1,0.138
2020-03-20 18:55:55.030943,5,1,0.009
2020-03-20 18:58:22.069251,6,1,0.025
2020-03-20 19:00:51.828264,7,1,0.083
2020-03-20 19:03:39.067692,8,1,0.065
2020-03-20 19:06:13.785472,1,1,0.105
2020-03-20 19:08:46.136954,2,1,0.11
2020-03-20 19:11:00.856076,3,1,0.119
2020-03-20 19:13:26.246814,4,1,0.14
2020-03-20 19:16:40.147165,5,1,0.009
2020-03-20 19:19:12.697708,6,1,0.025
2020-03-20 19:21:41.885965,7,1,0.083
2020-03-20 19:24:35.954589,8,1,0.064
2020-03-20 19:27:12.169216,1,1,0.104
2020-03-20 19:29:46.864210,2,1,0.106
2020-03-20 19:32:01.700048,3,1,0.119
2020-03-20 19:34:24.638067,4,1,0.143
2020-03-20 19:37:41.295907,5,1,0.009
2020-03-20 19:40:15.228646,6,1,0.025
2020-03-20 19:42:44.227729,7,1,0.083
2020-03-20 19:45:32.587256,8,1,0.065
2020-03-20 19:48:06.304623,1,1,0.105
2020-03-20 19:50:40.713863,2,1,0.106
2020-03-20 19:52:52.127888,3,1,0.119
2020-03-20 19:55:16.079841,4,1,0.151
2020-03-20 19:58:26.267531,5,1,0.009
2020-03-20 20:00:55.358770,6,1,0.025
2020-03-20 20:03:22.589805,7,1,0.083
2020-03-20 20:06:02.612878,8,1,0.065
2020-03-20 20:08:34.315941,1,1,0.105
2020-03-20 20:11:06.266327,2,1,0.106
2020-03-20 20:13:21.284685,3,1,0.119
2020-03-20 20:15:46.389432,4,1,0.144
2020-03-20 20:19:04.995971,5,1,0.008
2020-03-20 20:21:33.945754,6,1,0.025
2020-03-20 20:24:05.808245,7,1,0.083
2020-03-20 20:26:37.814302,8,1,0.065
2020-03-20 20:29:12.620776,1,1,0.105
2020-03-20 20:31:43.047251,2,1,0.11
2020-03-20 20:33:58.880788,3,1,0.119
2020-03-20 20:36:26.363059,4,1,0.143
2020-03-20 20:39:50.597514,5,1,0.009
2020-03-20 20:42:24.027104,6,1,0.025
2020-03-20 20:44:56.327924,7,1,0.083
2020-03-20 20:47:48.365547,8,1,0.065
2020-03-20 20:50:30.841178,1,1,0.105
2020-03-20 20:52:58.554011,2,1,0.106
2020-03-20 20:55:14.778021,3,1,0.12
2020-03-20 20:57:40.309076,4,1,0.142
2020-03-20 21:00:53.058063,5,1,0.009
2020-03-20 21:03:24.171947,6,1,0.026
2020-03-20 21:05:51.548768,7,1,0.083
2020-03-20 21:09:03.584605,8,1,0.065
2020-03-20 21:11:39.363499,1,1,0.105
2020-03-20 21:14:12.022266,2,1,0.106
2020-03-20 21:16:24.103579,3,1,0.119
2020-03-20 21:18:52.386302,4,1,0.144
2020-03-20 21:22:14.713477,5,1,0.009
2020-03-20 21:24:44.592740,6,1,0.025
2020-03-20 21:27:16.109375,7,1,0.083
2020-03-20 21:30:02.035486,8,1,0.065
2020-03-20 21:32:35.605966,1,1,0.105
2020-03-20 21:34:57.090909,2,1,0.106
2020-03-20 21:37:11.019937,3,1,0.119
2020-03-20 21:39:34.776221,4,1,0.144
2020-03-20 21:42:47.770457,5,1,0.009
2020-03-20 21:45:22.916015,6,1,0.025
2020-03-20 21:47:56.396541,7,1,0.083
2020-03-20 21:50:43.804458,8,1,0.065
2020-03-20 21:53:18.960144,1,1,0.105
2020-03-20 21:55:42.774503,2,1,0.106
2020-03-20 21:57:55.054399,3,1,0.119
2020-03-20 22:00:19.526098,4,1,0.143
2020-03-20 22:03:34.596665,5,1,0.009
2020-03-20 22:06:01.277565,6,1,0.025
2020-03-20 22:08:33.972905,7,1,0.083
2020-03-20 22:11:44.287139,8,1,0.065
2020-03-20 22:14:18.735227,1,1,0.105
2020-03-20 22:16:44.339743,2,1,0.106
2020-03-20 22:18:58.332314,3,1,0.119
2020-03-20 22:21:24.692715,4,1,0.143
2020-03-20 22:24:37.385453,5,1,0.009
2020-03-20 22:27:06.075035,6,1,0.025
2020-03-20 22:29:31.568049,7,1,0.083
2020-03-20 22:32:17.960649,8,1,0.065
2020-03-20 22:34:52.181931,1,1,0.105
2020-03-20 22:37:15.707814,2,1,0.106
2020-03-20 22:39:26.371105,3,1,0.119
2020-03-20 22:42:03.520128,4,1,0.144
2020-03-20 22:45:11.590593,5,1,0.009
2020-03-20 22:47:37.277315,6,1,0.025
2020-03-20 22:50:02.478343,7,1,0.083
2020-03-20 22:52:48.245816,8,1,0.065
2020-03-20 22:55:24.008796,1,1,0.105
2020-03-20 22:57:53.068609,2,1,0.106
2020-03-20 23:00:08.813419,3,1,0.119
2020-03-20 23:03:00.025677,4,1,0.139
2020-03-20 23:06:23.715494,5,1,0.009
2020-03-20 23:08:50.922102,6,1,0.025
2020-03-20 23:11:22.888795,7,1,0.083
2020-03-20 23:13:54.969399,8,1,0.065
2020-03-20 23:16:31.280068,1,1,0.105
2020-03-20 23:19:04.189896,2,1,0.106
2020-03-20 23:21:17.766214,3,1,0.119
2020-03-20 23:23:43.767724,4,1,0.142
2020-03-20 23:27:06.761356,5,1,0.008
2020-03-20 23:29:34.201290,6,1,0.025
2020-03-20 23:32:03.205437,7,1,0.083
2020-03-20 23:35:19.989641,8,1,0.065
2020-03-20 23:37:59.364951,1,1,0.105
2020-03-20 23:40:21.513992,2,1,0.106
2020-03-20 23:42:36.413717,3,1,0.119
2020-03-20 23:45:06.075427,4,1,0.144
2020-03-20 23:48:20.402634,5,1,0.008
2020-03-20 23:50:47.808702,6,1,0.025
2020-03-20 23:53:15.360869,7,1,0.083
2020-03-20 23:55:55.511733,8,1,0.065
2020-03-20 23:58:27.549560,1,1,0.105
2020-03-21 00:00:50.492121,2,1,0.106
2020-03-21 00:03:05.481347,3,1,0.119
2020-03-21 00:06:08.625692,4,1,0.142
2020-03-21 00:09:20.189365,5,1,0.009
2020-03-21 00:11:50.420514,6,1,0.024
2020-03-21 00:14:18.953681,7,1,0.083
2020-03-21 00:17:07.940544,8,1,0.065
2020-03-21 00:19:42.633194,1,1,0.105
2020-03-21 00:22:03.828764,2,1,0.11
2020-03-21 00:24:23.033394,3,1,0.119
2020-03-21 00:27:06.046960,4,1,0.143
2020-03-21 00:30:26.910529,5,1,0.009
2020-03-21 00:32:58.906452,6,1,0.025
2020-03-21 00:35:30.712662,7,1,0.083
2020-03-21 00:38:10.357284,8,1,0.065
2020-03-21 00:40:50.750702,1,1,0.105
2020-03-21 00:43:19.370623,2,1,0.11
2020-03-21 00:45:38.307146,3,1,0.119
2020-03-21 00:48:12.081471,4,1,0.144
2020-03-21 00:51:26.900956,5,1,0.009
2020-03-21 00:53:55.557415,6,1,0.025
2020-03-21 00:56:22.426648,7,1,0.083
2020-03-21 00:59:26.439864,8,1,0.065
2020-03-21 01:02:03.023131,1,1,0.105
2020-03-21 01:04:31.421441,2,1,0.106
2020-03-21 01:06:47.919126,3,1,0.119
2020-03-21 01:09:12.258964,4,1,0.144
2020-03-21 01:12:34.469825,5,1,0.009
2020-03-21 01:15:04.091896,6,1,0.025
2020-03-21 01:17:34.441551,7,1,0.083
2020-03-21 01:20:09.444912,8,1,0.065
2020-03-21 01:22:50.425429,1,1,0.105
2020-03-21 01:25:13.339861,2,1,0.106
2020-03-21 01:27:34.240897,3,1,0.119
2020-03-21 01:30:11.111247,4,1,0.141
2020-03-21 01:33:25.131131,5,1,0.009
2020-03-21 01:35:55.786931,6,1,0.025
2020-03-21 01:38:26.969779,7,1,0.083
2020-03-21 01:41:05.444607,8,1,0.065
2020-03-21 01:43:42.204794,1,1,0.105
2020-03-21 01:46:14.402837,2,1,0.106
2020-03-21 01:48:32.482334,3,1,0.119
2020-03-21 01:51:02.389820,4,1,0.144
2020-03-21 01:54:13.932878,5,1,0.009
2020-03-21 01:56:42.454677,6,1,0.024
2020-03-21 01:59:10.812758,7,1,0.083
2020-03-21 02:01:51.931267,8,1,0.065
2020-03-21 02:04:30.924265,1,1,0.105
2020-03-21 02:06:55.344545,2,1,0.106
2020-03-21 02:09:12.590538,3,1,0.119
2020-03-21 02:11:40.379147,4,1,0.144
2020-03-21 02:15:02.937358,5,1,0.009
2020-03-21 02:17:35.855680,6,1,0.025
2020-03-21 02:20:05.916432,7,1,0.083
2020-03-21 02:23:03.790565,8,1,0.065
2020-03-21 02:25:47.519354,1,1,0.105
2020-03-21 02:28:21.717111,2,1,0.106
2020-03-21 02:30:41.242351,3,1,0.119
2020-03-21 02:33:06.929060,4,1,0.165
2020-03-21 02:36:15.573517,5,1,0.009
2020-03-21 02:38:46.513269,6,1,0.025
2020-03-21 02:41:14.402681,7,1,0.083
2020-03-21 02:43:51.419157,8,1,0.065
2020-03-21 02:46:32.806550,1,1,0.105
2020-03-21 02:48:52.939677,2,1,0.106
2020-03-21 02:51:05.623566,3,1,0.119
2020-03-21 02:53:30.048485,4,1,0.169
2020-03-21 02:56:51.203013,5,1,0.009
2020-03-21 02:59:17.269882,6,1,0.025
2020-03-21 03:01:47.168253,7,1,0.083
2020-03-21 03:04:26.771421,8,1,0.065
2020-03-21 03:07:03.415623,1,1,0.105
2020-03-21 03:09:21.333803,2,1,0.106
2020-03-21 03:11:41.093496,3,1,0.119
2020-03-21 03:14:08.774583,4,1,0.144
2020-03-21 03:17:22.922854,5,1,0.009
2020-03-21 03:19:55.063909,6,1,0.025
2020-03-21 03:22:24.195598,7,1,0.083
2020-03-21 03:25:09.769690,8,1,0.065
2020-03-21 03:27:45.437376,1,1,0.105
2020-03-21 03:30:09.882864,2,1,0.106
2020-03-21 03:32:22.066623,3,1,0.119
2020-03-21 03:34:50.562158,4,1,0.144
2020-03-21 03:38:05.173496,5,1,0.008
2020-03-21 03:40:31.093114,6,1,0.024
2020-03-21 03:43:02.215686,7,1,0.083
2020-03-21 03:46:01.758035,8,1,0.065
2020-03-21 03:48:39.458626,1,1,0.105
2020-03-21 03:51:00.206621,2,1,0.106
2020-03-21 03:53:15.078954,3,1,0.119
2020-03-21 03:55:40.430861,4,1,0.165
2020-03-21 03:58:54.588220,5,1,0.009
2020-03-21 04:01:23.133637,6,1,0.025
2020-03-21 04:03:50.803007,7,1,0.083
2020-03-21 04:06:21.972047,8,1,0.065
2020-03-21 04:09:01.320116,1,1,0.105
2020-03-21 04:11:22.602099,2,1,0.106
2020-03-21 04:13:38.485873,3,1,0.119
2020-03-21 04:16:06.746719,4,1,0.165
2020-03-21 04:19:11.241350,5,1,0.009
2020-03-21 04:21:40.944409,6,1,0.024
2020-03-21 04:24:07.962613,7,1,0.083
2020-03-21 04:27:13.549035,8,1,0.065
2020-03-21 04:29:52.350152,1,1,0.105
2020-03-21 04:32:12.576184,2,1,0.106
2020-03-21 04:34:24.081657,3,1,0.12
2020-03-21 04:36:49.447220,4,1,0.144
2020-03-21 04:40:03.386165,5,1,0.008
2020-03-21 04:42:34.357795,6,1,0.025
2020-03-21 04:45:02.875086,7,1,0.083
2020-03-21 04:47:46.399134,8,1,0.065
2020-03-21 04:50:23.514985,1,1,0.105
2020-03-21 04:52:43.047851,2,1,0.108
2020-03-21 04:54:59.419274,3,1,0.119
2020-03-21 04:57:25.457299,4,1,0.143
2020-03-21 05:00:35.954642,5,1,0.008
2020-03-21 05:03:04.539397,6,1,0.025
2020-03-21 05:05:31.069386,7,1,0.083
2020-03-21 05:08:28.891814,8,1,0.064
2020-03-21 05:11:02.582328,1,1,0.105
2020-03-21 05:13:30.198706,2,1,0.106
2020-03-21 05:15:47.381278,3,1,0.119
2020-03-21 05:18:17.411576,4,1,0.144
2020-03-21 05:21:39.260090,5,1,0.009
2020-03-21 05:24:06.079429,6,1,0.025
2020-03-21 05:26:32.489919,7,1,0.083
2020-03-21 05:29:02.244620,8,1,0.065
2020-03-21 05:31:36.726239,1,1,0.105
2020-03-21 05:34:02.283923,2,1,0.106
2020-03-21 05:36:20.847376,3,1,0.119
2020-03-21 05:38:46.909244,4,1,0.164
2020-03-21 05:41:57.236898,5,1,0.009
2020-03-21 05:44:24.849685,6,1,0.025
2020-03-21 05:46:52.013831,7,1,0.083
2020-03-21 05:49:23.028134,8,1,0.065
2020-03-21 05:51:56.471391,1,1,0.105
2020-03-21 05:54:14.455605,2,1,0.106
2020-03-21 05:56:29.745498,3,1,0.12
2020-03-21 05:58:58.259728,4,1,0.144
2020-03-21 06:02:08.024380,5,1,0.009
2020-03-21 06:04:35.674208,6,1,0.024
2020-03-21 06:07:01.624228,7,1,0.083
2020-03-21 06:09:32.573342,8,1,0.064
2020-03-21 06:12:13.352461,1,1,0.105
2020-03-21 06:14:32.218663,2,1,0.106
2020-03-21 06:16:47.223634,3,1,0.119
2020-03-21 06:19:12.807512,4,1,0.143
2020-03-21 06:22:18.048678,5,1,0.009
2020-03-21 06:24:45.172142,6,1,0.025
2020-03-21 06:27:10.746635,7,1,0.083
2020-03-21 06:30:01.912000,8,1,0.065
2020-03-21 06:32:37.911300,1,1,0.105
2020-03-21 06:34:56.472848,2,1,0.106
2020-03-21 06:37:10.389637,3,1,0.119
2020-03-21 06:39:34.668681,4,1,0.144
2020-03-21 06:42:45.453082,5,1,0.009
2020-03-21 06:45:14.953237,6,1,0.024
2020-03-21 06:47:40.286527,7,1,0.083
2020-03-21 06:50:22.633125,8,1,0.065
2020-03-21 06:52:58.633808,1,1,0.105
2020-03-21 06:55:32.800917,2,1,0.11
2020-03-21 06:57:46.725305,3,1,0.119
2020-03-21 07:00:13.664962,4,1,0.143
2020-03-21 07:03:20.342919,5,1,0.009
2020-03-21 07:05:47.443210,6,1,0.024
2020-03-21 07:08:15.383050,7,1,0.083
2020-03-21 07:10:44.073030,8,1,0.065
